0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0.0524560861841821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0659708218981821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0785363076157622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.06926526447181,0.1353692152925256,0.0,0.0,0.1252710897581787,0.0,0.0,0.2308256204236188,0.0,0.0,0.0,0.0569122581744912,0.0
0.0,0.0733978970469317,0.0,0.0,0.0,0.0926651014436127,0.0434267345582071,0.3201663908030644,0.1458800545110473,0.0,0.1452797385424195,0.0858605136106256,0.1203311874935651,0.0,0.0
0.0889358528203598,0.2090157820229141,0.0,0.1662737316316387,0.3783406283429079,0.085759928414179,0.21600119960646857,0.0501091801120596,0.1540600517831067,0.102964385476529,0.0831328364751762,0.2309229932544154,0.0,0.0778477659605744,0.0
0.1193981440735638,0.0768324802046899,0.1385425163865398,0.2459890678014304,0.0744930357118004,0.3415752854597824,0.0704911783798796,0.0792682935993423,0.2030024239763817,0.0992699018677783,0.6001323371332665,0.2666181013429681,0.0748452671946999,0.0767989682358721,0.0
0.068834985189283,0.0717716829770206,0.0637495167248005,0.142835977813458,0.0662838674495442,0.0751291667900517,0.0487338069726094,0.0414384814074595,0.2251638520120843,0.0554597407850186,0.0848004497385525,0.360287755646349,0.1076285839078419,0.2792350211701424,0.0
0.0130298962539742,0.1606508506309134,0.0803168557105995,0.1627708509008487,0.6301876982290803,0.1849723837334079,0.0689344432932668,0.2028289888947515,0.1858256991287087,0.0932187374935614,0.009989271538113,0.1383692517123819,0.0,0.1381467142926853,0.0
0.0918785919202851,0.0,0.0444743275782276,0.2329178504616312,0.0065515328365363,0.3123568971051397,0.0,0.0,0.137453563733401,0.0803062671715743,0.0730330580828318,0.1109207478232289,0.1367315374642329,0.0,0.0
0.0,0.0,0.1298511502265663,0.0,0.1503720689206985,0.0,0.0,0.2121752950461948,0.0713972802600657,0.1556782519833743,0.0747983290809101,0.2778002372899347,0.0454631309602291,0.1425948391400638,0.0
0.0,0.0607844304785177,0.0555341696651394,0.0751250350104001,0.0172094952883461,0.0,0.0132768811281074,0.0651910049837175,0.0842003549544502,0.042529235734051,0.19484891099401,0.0585226961771296,0.0,0.0,0.0
0.0,0.131218258510372,0.1969492566631266,0.1290616312321379,0.1543334719397099,0.0774592044798285,0.0369213854349398,0.0988358846162575,0.0,0.115672912148548,0.0,0.0,0.0548734384876439,0.0,0.0
0.0,0.0,0.0,0.0,0.0144126849043086,0.0629521181397791,0.0,0.2623529747454541,0.0,0.0,0.0088611489202226,0.0164763864191439,0.0471975088518735,0.0359955644059919,0.0
0.1012285927707827,0.0271743799908138,0.0585310078573438,0.0,0.0,0.0,0.0,0.1024731428381788,0.0,0.0,0.0,0.0477753428951946,0.0,0.0,0.0
0.0,0.1376993078930934,0.0,0.0,0.0,0.0173023461811246,0.0,0.0576408984563475,0.0454682585482264,0.0,0.0,0.0,0.0275346866785325,0.0375958779453383,0.0
0.0624409273116863,0.0,0.0,0.0293311080288346,0.0,0.0513975581030079,0.0,0.0,0.0827104649515608,0.0,0.0911471732230093,0.0,0.0362681058886357,0.0,0.0
0.0,0.0514069557085868,0.1157441430084668,0.0,0.0,0.0,0.111911545376801,0.0,0.0,0.0,0.0,0.1280050794444309,0.0,0.0352823857059183,0.0
